A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A4	A5	A6	A7	A8	D1	D10	D11	D12	D13	D16	D17	D18	D19	D2	D20	D21	D23	D3	D4	D5	D6	D7	D8	D9	F1	F10	F12	F13	F14	F15	F16	F17	F18	F19	F2	F20	F21	F22	F3	F4	F5	F6	F7	F9	K1	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K2	K20	K21	K22	K24	K3	K4	K5	K6	K7	K8	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P3	P5	P8	P9
te_3940701	0	2.482755128904	3.99575645399395	0	0	3.20665998034186	3.8894850205437	2.43331874545771	3.07799370857522	0	3.26372515014597	5.81210097872698	2.57198205834501	0	3.51044838660152	0	0	1.57743210629322	1.65417815476769	3.91702282485112	0	0	0	0	0	3.84626998748071	0	0	3.46357356426001	0	0	0	0.752916751941124	0	2.12185332932441	2.96734921715882	1.93728037915191	0	1.75631829270148	0.782051295259588	3.56010724630285	3.09492987366986	0	0.762094260657259	3.94072870432373	0	3.57323842653384	0.914380824318393	1.65003137732928	2.19095663848362	0	1.47525953198116	0	0	5.2118813798142	2.99511627161811	0	0	5.55135842522948	1.54489260910273	0	0	3.68957380974847	0	3.07385728363103	3.62479961960103	0	0	2.38428794522078	4.17493636305092	0	2.87580716894706	2.41251709886724	0	4.11317116374492	2.12732707569607	0	1.97302378782427	4.12945569934249	3.73906602963257	4.12477841458794	0	4.59790488292859	2.54021760250176	2.74277698890801	4.09962078984604	0	2.31874339140244	0	0	0	2.96150266073149	0	2.65499809324378	0
te_3947522	0	0	0	2.66864050405169	0	0	0	0	0	0	0	0	0	1.96738607601834	0	4.0410056811894	0	2.8007581870518	0	0	0	2.29779899814321	0	5.38654461268052	2.40896645600035	1.28355489331666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69841342194796	0.772056607978415	0	0	0	0.757054869073794	0	3.68760224505738	0	4.48520071416017	3.98573281808818	1.87860679625416	0	0	3.21226026986744	0	0	0	2.48848629809249	0	0	2.41110028194116	2.97529294901305	0.833625682634764	0	0	0	1.34807110873493	4.46625570070632	4.25335649235579	0	2.01465291774496	4.30286280859854	0	2.68476964587901	4.1019482341319	0	0	0	0	0	0	0	0	0	0	0	0	2.30412133989307	3.88579615705561	1.22913968089164	2.51195794193072	0	3.33386256558841	1.22718646133702
te_4006314	2.79544258569729	1.29150670804281	0	0	1.27655987258051	0	0	0	0	0	3.95992095079603	0	0	2.60727858301194	1.69050740439122	3.00501546955422	0	0	4.29360098436058	3.68689256300182	0	0	0	0	0	4.29623354253731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92650931088612	0	0	0	0	0	0	0	2.99511627161811	0	0	0	0	0.770461719176427	0	0	0	0	0	0	3.12574642644062	0	0	2.8221422649555	0	0	0	0	4.65862981216823	0	2.77648345623987	0	0	0	0	2.76639756220337	0	0	0	0	0	0	0	0	0	5.35214083117066	1.32989536814634	3.97747210801269
te_4013323	3.51086930096168	0	0	0	0	0	0	0	0	0	0	0	0	3.0490161971655	0	3.00501546955422	0	0	0	0	5.18285567706105	0	0	2.38516280168532	1.28509384826519	0	0	0	0	0	0	0	0	4.49233272874536	0	2.96734921715882	0	0	0	0	0	0	0	0	0	0	0	0	4.95129241290229	1.94593173795109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43905634147844	0	0	0	1.32536881951783	1.33229512770541	2.47540926952514	0	1.33154002846041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15012608271212	0	3.85227009359011	2.51195794193072	1.30789278370053	2.81872331774024	0
te_4067921	0	0	0	2.66864050405169	1.27655987258051	0	0	0	0	0	4.17818017802522	0	1.27095739243318	0	2.44768606003902	0	0	0	0	0	0	0	0	5.80509564804271	0	1.28355489331666	1.96212458260208	0	2.40579318414954	4.4812369616859	0	0	4.68184676364807	0	0	0	0	0	0	0	0	0	0	4.77853072091769	5.71922530997974	0	4.22629081639702	0	0	0	0	5.16203161639088	0	0	0	1.62848871044325	0	2.72043594784497	0	0	0	0	2.69851392215432	0	0	4.22770651252877	0	7.1927587639438	3.53009000913879	0	0	3.71845304772695	4.58865238824361	0	0	0	0	6.10909301636516	0	0	0	0	4.46203572822898	0	3.63077242944824	0	0	2.94915974432365	2.64421494412386	0	0	0	0	0	0
te_4069256	4.793946603835	4.90480744510785	0	0	0	0	0	3.49439069816177	0	0	0	0	0	0	0	3.77084470124867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83693294406615	3.64510481159238	0	3.44683917631885	2.60589115508745	3.45537677303067	0	2.67751168336125	0	0	0	0	0	0	0	0	0	2.12872469430338	0	0	0	0	0	0	0	0	0	0	0	1.61317727655235	2.85942660841032	0	0	0	0	0	0	0	0	0	4.96966793154222	0	0	0	1.97302378782427	0	2.16908600990961	0	0	4.41374557681522	0	0	3.68991500329856	0	0	2.78826780621007	0	0	0	0	0	0
te_4069261	3.51086930096168	0	0	0	0	2.2454551746922	0	4.99138198819996	0	3.99194942484008	0	0	0	1.29589620474993	0	1.26637998879563	0	0	2.40459713082292	0	0	0	0	0	0	0	0	0	0	1.94286054499785	0	0	1.24512616758976	0	0	0	2.39087265736819	0	0	0	0	1.64298213713846	4.76265434961126	0	0	0	0	2.31080889927278	0	0	2.67746122864386	2.81223022439193	2.83680118032043	0	1.90919889361499	0	0	0	0	0	0	0	0	0	1.31269029152518	0	4.12225825081178	0	0	2.81226773465656	0	0	0	3.33632208666604	4.67007403469075	0	0	1.30038762924469	0	0	3.31762855259999	0	0	0	1.27702885671638	4.07673099000543	0	0	0	2.34730870961702	0	0	0	0	0
te_4069271	0	1.6652806540694	0	0	0	0	4.59678925277555	0	2.7981572003113	0	0	0	1.6414650380562	1.96738607601834	0	0.767897139444108	0	3.16228211923544	0	0	5.08832679115581	0	0	0	0	0.780050035790565	0	0	0	0	0	2.75756089876727	3.20513551091569	1.34269620832735	1.28620274178897	0	0	3.88844142736556	0	0	0	1.52731483893012	2.15063442244094	0	1.95277937198804	0	4.37583632109313	2.92650931088612	0	0	0	0	0	0	0	0	0	4.09367157336714	0	1.28804698002444	3.91803434245282	4.40288526710874	0	0	0	0	0	0	0	0	0	3.3394938215461	0	3.6293961006645	0	2.51518299314796	0	3.49065400125894	1.70056651492493	1.63153750835915	0	0	0	0	0	3.85727527836137	3.76863299549185	0	0	3.64215014457494	0	0	0	0	1.880567863303
te_4069289	0	3.2760520279901	0	0	0	0	1.93048173548081	0	0	0	0	0	2.18047934378123	0	0	0	0	0	0	0	4.03195181667451	0	0	0	0	0	0	0	0	0	0	0	0	3.73226805194137	3.03461445817773	0	0	1.96615076496129	4.33815146965471	0.782051295259588	0	2.73587294560483	0	0	4.39905979994968	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90636210125371	0	0	0	2.97529294901305	0	0	4.3372482233796	0	3.56315903353198	0	0	0	5.5889520334061	0	0.814227117299101	0	0	0	3.28949557804009	2.45958146818459	2.72155073678139	1.99641793851404	0	0	3.73281749231716	0	3.1597914631253	0	0	0	3.11383682666205	0	4.18964806280462	0	0	0
te_4069351	3.07519864868983	1.96187196755746	0	0	0	0	4.6381033337767	3.49439069816177	0	3.69251333885131	0	0	0	4.54285654937657	0	0	1.90122511916134	2.45313539050639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34269620832735	2.75604367052653	0	0	4.20503699299215	5.13667796584829	0	0	4.5635534063583	3.58601241668359	0	4.06966593306048	3.41420571871803	0	0	1.27834350177768	3.25679869743139	0	0	0	0	0	0	0	0	0	0	0	1.28664425245893	0	0	0	0	0	0	0	0	0	0	1.28767403550649	2.82106673236445	3.8119353527618	0	0	0	5.08764060222901	0	0	4.7811352323981	0	0	0	0	1.98971502670736	0	0	4.67252816909129	0	0	0	0	0
te_4069354	3.98696582269655	0	0	3.17591514414538	0	0	0	0	0	1.69449902010125	0	0	0	1.67036090064977	1.98923689857754	1.26637998879563	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27639901128579	0	1.95652503083277	0	0	0	0	3.01338635553598	0	0	0	0	0	2.70140889845845	0	0	0	0	0	1.27834350177768	3.36061881609708	0	0	0	0	0	1.25978042450472	0	0	0	0	0	0	0	0	0	0	3.08088989076178	0	0	0	1.33229512770541	0	1.28767403550649	0	2.09123601664936	0	0	2.21951743112948	4.18999767134487	0	0	0	0	0	0	0	0	0	4.10332275753811	3.11383682666205	0	0	0	0	0
te_4069398	0	1.96187196755746	0	0	0	0	0	0	0	0	0	0	0	1.29589620474993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90334130461009	0	2.41049271734794	2.6908155934875	0	0	3.25474002673305	1.95542308264757	0	1.27226503224197	0	0	0	0	1.24053392760545	5.52036782466777	0	1.94593173795109	0	0	0	0	0	0	1.26261650866005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66258539531787	0	0	0	0	0	5.39103263991179	0	0	3.51920000726863	0	3.27889202420169	0	0	0	3.51103138353017	0	0	2.02244849338786	0	0	4.70534440798249	0	0
te_4069400	0.801411048866203	4.7581454883999	0	0	0	0	1.93048173548081	0	0	0	0	4.12153027330565	0	2.60727858301194	0	1.26637998879563	4.42725547555468	0	0	2.23634902183315	5.40828514965912	0	0	0	0	3.26397863113236	0	0	0	0	0	0	2.97305358593972	0	0	0	4.8013338396441	1.29491254012261	3.63148705444982	0	1.23227935285126	4.47450567847505	5.49297297953005	0	4.96104717777803	0	2.96611630431206	0	0	0	0	0	0	0	0	0	2.72185813401269	0	0	0	1.27000932826549	2.20131970895238	0	0	0	0	3.99301524408706	0	0	0	0	3.87614863835643	2.5956694918044	1.33154002846041	0	1.88567512386964	0	0	2.00013736267948	0	0	0	0	1.96086506151852	5.1931742345309	5.90047652614925	4.71471127784003	0	1.85829027142177	4.15744796172047	0	0	1.30789278370053	0	0
te_4069430	0	3.2760520279901	0	1.87937199207208	0	0	0	0	0	0	0	0.803836111494485	1.27095739243318	3.74092810761391	3.91731522576721	1.93022413013104	0	0	0	1.31313692774704	0	0	0	0	1.28509384826519	0	0	0	2.6460331944428	4.17536749701809	0	0	4.86260279528769	2.98424646288092	0	0	0	0	3.14288477847239	0	0.743893554110949	3.31607517175516	1.90773058949537	2.71536755077236	0	3.41420571871803	0	1.21445889309748	0	0	0	0	0	0	1.50219980571066	0	0	0	0	0	0	0	0	2.9585630048947	0	0	4.40229085363848	0	0	1.32536881951783	0	2.92284569571189	0	0	0	0	0	0.44968034905854	3.85815151235652	0	1.31906315756277	0	0	0	2.84062338147426	0	4.39631031953921	0	0	2.60867697688356	0	0	0	0	0.740323094125133
te_4069453	0	1.6652806540694	0	0	0	0	2.24907691093611	3.49439069816177	1.99195520540305	0	0	0	1.93600018996532	0	2.79504765882693	0	0	2.24185267138453	1.9498155021764	0	0	0	0	0	3.4671299000631	2.5898432869263	0	0	4.12767691064576	0	0	4.45214297534591	0	4.91593791669631	0	0	0	0	3.14288477847239	3.26826809582304	2.95361801334364	0	0	0	4.49402962628721	2.98192030071995	0	3.35667361656753	1.27834350177768	0	2.77453788302098	0	0	0	1.24975016079888	0	0	2.99790643742707	0	0	1.27000932826549	0	0	2.21563473684328	2.79413988056354	3.68074076059428	0	0	0	2.17277832561367	0	0	3.03680341387421	1.71152474322236	0	1.23120445694508	0	0	0	0	0	2.62104279827891	0	0	1.64850717679399	0	1.98971502670736	0	2.64421494412386	0	0	3.14402912011653	3.67878999181536	3.43829135613195	4.89886842279803
te_4126568	3.71561134311045	0	0	6.18110378614531	4.30273745327153	5.07356242518294	0	0	5.91413475949066	0	6.52372135634903	0	6.11008427653347	0	3.88141950755947	6.9943701971427	0	1.69511393080777	0	3.03062632523908	3.3526153338609	0	0	0	0	5.52165232717894	3.23922548946132	0	3.02953190742708	0	3.79601387140631	0	3.68720694835108	4.18268417358809	6.82311913726042	7.6161013455766	1.64264268407948	0	0	0	5.16408047460256	0	0	4.30674853463556	0	5.308960554742	0	3.61171147515235	3.25604728162108	0	0	0	6.18853714157873	0	0	6.29278004808373	4.1531291273125	7.43973500282683	0	0	0	0.782240538529861	1.24661014132103	6.68201996112958	0	3.56480077123239	2.80097018633429	7.00012881919306	3.53009000913879	0	2.47355008752895	0	0	0	2.91116611628335	0	0	5.65797192390225	3.20961671437122	5.86406671681895	0	5.21650839374095	6.89794085545615	6.03051733814594	5.07630499521749	0	0	0	5.36689194681712	2.83298201772231	0	3.26661921377852	3.02291770625539	4.3163670048111	0
te_4126571	0	0	0	2.94445964165966	2.74209776082694	1.6982718959731	0	0	2.45065324973846	0	4.76821827005952	0	4.93911126709177	0	0	5.058669605751	0	3.20258855815816	0	3.60123213097689	0	0	0	0	0	3.79799115656158	0	0	0	0	0	0	1.90334130461009	0	4.6839829563917	4.8392020296808	0	0	0	0	0	0	0	1.91983695242352	0	2.70493753685917	0	2.491052808877	0	0	0	0	3.1177661326854	0	0	5.59741674279614	1.63178290421775	4.92368530414242	0	0	0	0	1.90522172099595	3.37655467616641	0	0	2.45333771198957	4.3987812711738	2.72853346724776	0	0	0	0	0	0	0	0	4.8477994930974	3.42643086605475	3.43198053637323	0	0	4.20259043025553	4.07991084099223	3.63077242944824	0	0	0	1.85829027142177	0	0	3.58205639575698	0	2.81872331774024	0
te_4126573	4.23475550603717	0	0	4.96071663764395	5.30932932453336	5.84253768094491	0	0	4.78380786324372	0	6.8966078012811	0	5.7357662076901	0	3.963369990029	6.34194314819379	0	1.69511393080777	0	2.79477965089694	3.3526153338609	0	0	0	0	4.49286024801417	3.41404607338771	0	2.58875973803333	0	0.779160580965126	0	2.69634360652117	3.3156140193387	5.09142974158816	7.06368820699308	0	0	0	0	3.96474725503448	0	0	0	0	2.70493753685917	0	0	0	0	0	0	4.7051085376083	0	0	7.02236610316052	1.63178290421775	7.2013335158078	0	0	2.57063521109986	0	0	5.65940861743803	0	0	4.10108776831374	6.55063783764659	3.23905022223846	0	2.47355008752895	0	0	0	4.36224397167309	0	0	2.67107328492374	2.08929923848281	4.34678157440916	0	0	5.69447894289244	4.97159000966274	4.4355759252699	0	0	0	5.03265265354426	0	0	3.30603472497607	4.78473107297807	5.25130964297422	0
te_4126576	5.64458085664735	0	0	6.22697696853948	4.62730591206133	4.98565110184701	0	0	3.79790295160451	0	6.64794500175333	0	5.77352773137784	0	3.0747920055092	6.35438852253287	0	2.63739168550555	0	3.7677506890599	2.83659557078156	0	0	0	0	1.28355489331666	0	0	0	0	2.58806683537821	0	5.3724851130217	4.6769431666852	6.72841389974195	7.24328561889087	3.7034083667478	0	0	0	4.91843579842195	0	0	4.20153728586502	0	4.99172837172861	0	2.65125821561548	0	0	0	0	5.21326990714028	0	0	6.74131950843905	6.09099387283776	7.2474473924935	0	0	0	0	3.88052126563358	6.17876165911527	0	4.96800931328715	3.92377553783272	7.0115806370963	0	0	4.32015014039501	0	0	0	3.43073882876139	0	0	4.91929287557931	4.45960644159599	4.78555666964	0	1.30566970935548	6.69409139150661	3.27483714659353	6.34734231224189	0	0	0	4.84768887560338	0	0	1.36063332665823	4.33523709494719	6.33050161469669	0
te_4127158	0	0	0	2.32732034129354	2.10925098977427	0	0	0	0	0	1.57805777821819	0	1.93600018996532	0	1.31332404711025	3.30703075953188	0	1.31731354949345	0	0	0	0	0	0	0	0	0	0	2.89702788157879	1.64777685502342	1.65461710337045	0	0	0	0	0	5.0057651389945	2.66329675412217	0	0	0	3.01382388645386	0	3.68157997492852	0	3.21419391066689	0	0	0	0	0	0	0	0	0	0	1.63178290421775	0	0	0	0	0.782240538529861	0.753960587946145	0	0	0	0	0	0.550206022587965	0	0	0	0	0	0	0	0	0	3.6148780415171	0	0	0	0	0	0	0	0	0	0	0	0	1.03600799336889	1.79268059111163	0	0
te_4130737	1.31359979860996	0	1.33408790658964	3.63068294361976	0	1.32004950395031	0	0	2.45065324973846	0	1.57805777821819	1.31699935345805	1.6414650380562	0.788808768443087	0	0	0	0	1.28192112311653	0	0	3.00911900357767	3.56452461382197	0	2.19926326752255	1.65607129441034	0	0	0	1.64777685502342	0.779160580965126	0	3.40500524731777	0	1.95520334778908	2.96734921715882	0	0	2.39848250948833	0	0	0	3.58601241668359	0	3.55667283019994	4.18989776623191	0	0	1.27834350177768	4.88404362766859	2.9535659303728	0	0	0	0	1.92188790511886	1.26261650866005	0	0	2.41303011721262	2.38816025464442	0	0.753960587946145	2.50917674046778	1.98844347375535	1.98401514363373	0	1.34807110873493	0	0	1.71239508764437	0	2.75816786791825	2.26056153792187	0	2.82055287322513	1.34368808715958	2.42997782584496	3.93090847594709	0.765090635153607	2.24415667581218	0	3.88602931078184	1.29070553184401	0	0	0	0	2.64421494412386	0.820225372022709	0	0	3.59317140423532	0	0
te_4132968	0	0	0	0	0	2.64122547699454	0	0	2.45065324973846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95187187143522	3.47731950257311	3.83406378641971	0	0	3.63901366559775	0	4.75688792197035	3.64637755771113	0	0	0	0	0	0	2.82216002632636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0278784484314	0	2.57063521109986	0	0	0	0	0	0	0	1.26720851243016	0	2.01294719266207	0	0	0	2.55868269318852	0	0	3.82441700664288	0	0	0	0	0	0	2.88855274085407	0	0	0	0	0	2.81746401471267	3.75956395957473	0	1.32989536814634	0
te_4133009	1.98958209587183	3.65336794399136	1.33408790658964	0	0	4.68348995340528	3.61439163870119	0	0	0	2.65423775217892	0	3.2447804370719	0	1.31332404711025	3.61407092539658	0	0	0.778892166805484	4.11544416889621	4.91555862987809	0	0	0	0	3.26397863113236	0	3.45235806566899	4.66462622735851	0	0	0	2.69634360652117	1.34269620832735	0	1.89855340307212	4.47402877894543	4.41621125410832	3.99581825664911	4.49743502483881	4.40875819920029	2.39127682387051	0	0	4.29739498805996	4.01621236707384	4.51132597186931	0	3.93130777414202	3.02363916413099	0	0	0	0	0	0	0	2.99790643742707	3.35385631720568	2.20317965249074	2.38816025464442	0	2.35572020956364	0	0	0	2.45333771198957	0	3.69589453303858	0	1.71239508764437	3.1046861895914	1.95705382202733	4.08112434233088	0	3.07244193813261	0	0	3.523729178458	3.43198053637323	0	0	0	3.04131017455784	3.4546702936183	0	4.34449512783483	4.3520504787969	5.28812852631655	4.09417844315067	4.73015946769549	0.835107067885926	3.06677513166705	0	0
te_4133276	3.68760696115079	2.76369682856986	0	0	0	0	0	0	3.6905320445382	0	0	0	3.2447804370719	0	1.98923689857754	0	0	3.5165339496511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89008068105944	5.15106605406781	0	0	0	1.94422949216445	0	0	0	0	0	0	1.25100648268534	0	0	0	4.39025887069764	0	0	0	0	0	0	3.90622190201424	0	0	0	0	0	0	2.85942660841032	0	4.78677024360472	0	3.36096708425388	0	0	2.26155292929316	0	0	0	0	0	0	0	0	0	0	0	2.76639756220337	0	1.27702885671638	0	0	0	0	4.98309721464751	0	0	3.67878999181536	0	0
te_4133385	0	0	0	3.5504814409384	0.555286112580621	0	0	0	0	0	3.16071134165554	4.12153027330565	3.77809806855435	0	0	0	2.3513326057271	3.31500073000677	0	3.07451604469672	0	3.14308981210944	0	0	0	0	0	0	0	5.13488071110696	3.02880262790975	0	1.24512616758976	0	4.00970147827976	0	0	0	3.81347913465583	0	3.64035715700361	0	0	0	0	0	0	0	1.94531036867337	0	0	0	0	0	0	0	0	4.36229579265992	3.25775523193921	1.28804698002444	0	0	1.24661014132103	4.05685840884207	0	0	0	3.56315903353198	2.72853346724776	0	0	0	0	0	0	0	0	5.48827445846342	4.55476420598081	0	0	0	0	0	0	0	0	1.99566400934141	0	0	0	0	0	1.70962882987265	2.94588842387067
te_4133424	4.11617401921951	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71409655667049	0	0	0	0	0	2.48735592543452	0	0	0	0	0	3.65368078171119	0	0	0	3.26207000219714	0	4.51893071059509	3.55504807745129	4.40217236801036	0	0	0	4.0588161230437	0	0	0	0	0	0	3.58983450546661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1591496465255	0	2.4949649404716	0	0	0	0	0	0	0	0	0	0	4.80753152881486	3.60781890564909	0	0	3.65628309980381	0	4.4355759252699	0	0	0	1.20969577699071	0	2.67289736196248	0	2.44025851359146	0	0
te_4133432	0	1.96187196755746	0	0	0	0	0	0	0	3.07988707495168	0	0	1.93600018996532	0	1.98923689857754	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28278935911741	0	3.79601387140631	3.64674324424914	0	1.34269620832735	1.95520334778908	0	0	0	2.39848250948833	0	0	0	4.23948940765103	4.02776591053429	0	0	4.74923030552611	1.21445889309748	0	0	0	0	0	0	2.98002747888901	0	0	1.92423662053841	0	0	0	0	0	2.04566458391814	0	0	0	5.51808642819332	3.00625663980571	0	0	0	0	0	0	0	0	0	4.00017170130591	0	0	0	4.5087617175104	0	1.94365416830369	0	0	0	0	0	0	0	0	0	0
te_4157849	0	0	0	0	1.64796338261599	0	0	0	0	0	0	0	0	4.60197667572456	0	3.69458628925046	3.73431527527144	0	0	0	0	3.37864601713893	0	3.34370088239604	0	0	0	0	0	0	0	0	0	0.822219732523957	0	0	2.73544855249164	0	0	0	0	0	0	3.60112737516487	3.89551909642893	0	3.4881868492277	0	0	0	0	0	0	0	0	0	0	2.72043594784497	0.730175774213913	0	2.10067522487762	0	2.35572020956364	0	0	0	0	0	0	0	0	2.01465291774496	0	0	2.34380925248501	0	0	0	0	0	2.80326041069745	0	0	0	0	0	0	3.51828163182568	2.30412133989307	0	0	0	1.98243442190263	0.813050317699075	0
te_4159212	0	0	3.34012959361249	2.66864050405169	0	3.99706362568324	0	3.67094459777881	0	0	4.38244338732711	0	2.7339760347634	3.28270197004456	0	1.26637998879563	4.00397673689081	0	0	0	0	0	0	0	4.66838261706315	0	0	1.41017815947014	0	0	4.57991785153398	0	2.69634360652117	0	0	3.19930718452471	0	0	3.35854343176107	3.80243457674873	0	0	2.35847392294911	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23202052455734	1.92423662053841	0	2.75870615824898	0	0	0	3.91445485235205	0	3.30272490363004	0	0	0	4.00537253221557	0	1.3336623108422	2.41251709886724	0	0	3.8556200450892	0	0	0	4.15278717077824	0	0	4.08416523598977	3.47577710285761	0	0	0	0	3.94876664881388	0	0	0	4.70534440798249	2.4702852078533	0
te_4191916	0	0	2.9718142342563	1.22624608136164	0	3.20665998034186	2.72762626710086	0	2.7981572003113	0	3.19656749314376	2.45270642459115	2.38947036391106	1.29589620474993	0	3.61407092539658	0	1.31731354949345	2.7498565524901	0	3.73190528994555	0	0	3.12830205916331	1.95380834958002	0	0	0	0.779507446631401	0	0	0	0	0.822219732523957	0	0	2.73544855249164	0	0	2.41073311562472	0	1.27226503224197	1.24859070715114	0	0	0	1.60610553590856	3.15756503297358	2.74468045747058	4.2886261271286	0	0	0	0	0	2.66477656451163	3.60815151377056	1.92423662053841	0	0	0	3.72646011146925	0	0	2.79413988056354	3.83811104417829	0	2.68032518952632	0	2.13370530043325	0	4.57326856659066	0	0	2.09123601664936	0	0	3.05567331469844	0	4.26201181984626	3.99552103174569	0	0.787021582010723	2.4166857501801	0	0	0	0	1.85829027142177	3.15658265322158	0	4.7895018571711	0	3.33386256558841	0
te_4191918	0	0	0.816050947345841	0	0	3.20665998034186	3.34176234683522	2.77998671107973	0	0	2.55047914519478	3.31452865397606	0	0	0	3.77084470124867	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54442606240528	0	0	0	0	0.781927402865399	3.48947467311663	2.73544855249164	0	0	3.37218089175235	4.40875819920029	0	0	0	0	0	0	1.86436430697101	0	3.45746670085542	3.56005251387933	0	0	0	0	0	0	1.26163903506925	0	0	0	2.75668120765171	0	0	3.76705806508673	2.07285314278192	0	0	0	3.90016325724787	0	0	0	0	0	0	0	2.61360867172298	2.80751190690941	0	0	0	0	0	0	0	0	0	3.34911331641807	0	0	4.82983079402838	0	0	0
te_4236895	2.79544258569729	0	0	0	0	3.69754856410954	5.28390814871296	0	0	0	1.21647611328893	0	0	0	0	0	0	0	1.65417815476769	3.91702282485112	0	0	0	1.93206838564989	0	0	0	0	0	0	0	0	0	4.28058402548135	0	3.30265138848438	1.64264268407948	0	0	0.782051295259588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1531291273125	2.99790643742707	0	1.76896519094627	0	0	0	0	0	0	0	2.28222875484003	0	0	0	0	0	0	0	0	0	0	0	1.26240520793035	0	0	0	0	2.88855274085407	0	0	0	0	3.23610985716939	1.47916904943912	4.52052936581359	0	0	0
te_4246983	2.41629401752261	0	3.69049374508631	2.66864050405169	0	2.72526135214786	4.93187960837257	3.39728928536022	2.23945806339934	0	0	2.54776803895445	3.67492317227808	3.26533857893797	1.31332404711025	4.2684670452021	2.9705327816226	2.12334731445905	4.56453874202303	4.62976449349039	0	0	0	0	0	4.82034422470593	2.41806316025123	4.13561679408592	1.95090839537986	1.5319213393179	2.07812964165398	3.37352217934917	2.97305358593972	0	3.26800274444325	5.17504716546067	0	1.29491254012261	0	2.97010893874563	1.23227935285126	0	0	4.62423690446277	0	2.89626138228381	0	0	2.74468045747058	0	4.21266251641353	0	0	0	1.02396625877812	3.22767293946681	2.72185813401269	4.15154698233767	2.74535882968171	0.975352555323597	2.38816025464442	0	0	0.47620463261479	3.91632480524626	1.84255029918961	4.47669802219899	4.10685172578743	1.26720851243016	3.70572974736558	0	2.82408901752464	0	0	2.55868269318852	2.51518299314796	0	0	3.49137861727642	4.03461091985085	4.84087844915332	0	2.76639756220337	3.37880268948694	1.84992347742971	2.06170780305404	0	0	1.20969577699071	0	0	1.62546309398771	1.30789278370053	2.00995223563018	0
te_4248493	2.41629401752261	0	0.586868418148046	0	0	0	0	0	0	0	0	1.69475121204975	1.11966809185645	1.9237827435854	0	0	0	2.12334731445905	1.12977708440042	0	0	0	0	0	0	0	0	4.13561679408592	0	0	0	0.782672727267871	0	0	2.20073416683185	0.750261677922501	0	0	0	3.21336319066087	0	0	0	0	1.05429179033955	0	0	0	0	0	1.88699713322697	0	0	0	0	0	0	0	0.520885027799292	0.975352555323597	0	0	0	0.47620463261479	0	1.84255029918961	0	0	0.768482427699545	0	0	2.26334753020959	0	0	0	2.33424992897907	0	0	1.16681701506734	0	2.24415667581218	0	0	0	1.84992347742971	0	0	0	0	0	0	1.62546309398771	0	0.463058561835935	0
te_4257500	1.31359979860996	0.785691013852187	2.26390607002831	0	0	1.85571342460605	0	0.793735713144174	2.23945806339934	0	0	1.85203040842107	0	0	0	0	0	3.5165339496511	1.53807228992593	2.94141731134217	0	0	0	0	0	2.40684753351151	0	4.13561679408592	0	0	2.07812964165398	0	0	1.34269620832735	2.20073416683185	2.90302478580681	0	3.88844142736556	0	2.41073311562472	0	0	4.13036291928202	0	4.10980563814599	4.4998944085619	0	1.21445889309748	1.94531036867337	0	1.88699713322697	0	0	0	1.02396625877812	0	0	0	0.520885027799292	3.30698699298921	0	0	0	0	1.98844347375535	0	2.12353802781737	2.28222875484003	0.768482427699545	3.5287945891136	0	1.71397075695807	0	0	2.55868269318852	3.07244193813261	0	0	1.90509996379754	0	0	2.78407217421057	2.91256872584565	0	0	0	0	0	0	0	3.37988440055547	0	0	0.463058561835935	0
